Name,Gender,Date,College,Tier,ClassID,OverallScore,Helpfulness,Lod,Clarity,Quality,TakeAgain,TeacherGrade,Tag,Polarity,Subjectivity,CommentNumber,Comment
Hao Huang,M,12/11/16,Emory University,3,MATH346,1,1,4,1,awful,No,B,"['Tough grader', 'Test heavy']",-0.33,0.7,3,"Worst lecture, worst notes, and worst exam,Speaks Chinese in office hours.  Lecture-wise he just teaches his lecture in lightning speed whether or not students have questions. He skips all the actual important examples and then put its on the exam (He claims it is too complicated for the class so he skips it).  Wish I could write more."
Lars Ruthotto,M,7/27/17,Emory University,3,MATH347,5,5,4,5,awesome,Yes,A,"['Accessible outside class', 'Tough grader']",0.28,0.62,4,"If you are looking for some inspiring profs in Emory, Lars is your best choice. He is enthusiastic about optimization and wants students to know real world applications. He is a tough grader, to be sure. But he is someone who will push students to work hard and give good (though harsh) feedbacks."
Lars Ruthotto,M,3/16/17,Emory University,3,MATH211,1,1,5,1,awful,No,N/A,"['Tough grader', 'Get ready to read', 'Beware of pop quizzes']",-0.29,0.77,4,Avoid him at all costs! Homeworks are extremely tough and he grades them harshly. Exams are unreflective of coursework learned in class.
Lars Ruthotto,M,3/16/17,Emory University,3,MATH211,1,1,5,1,awful,No,N/A,"['Tough grader', 'Beware of pop quizzes']",-0.24,0.61,4,"His class is disorganized and he didn't really attempt to offer help when needed. Pop quizzes and exams are difficult and unfair. Notes are also incoherent. In addition, he was not engaging. All in all, I would not recommend him as a professor."
Lars Ruthotto,M,2/16/15,Emory University,3,MATH346,1,1,5,1,awful,N/A,N/A,[],-0.13,0.48,4,"Professor Ruthotto suppose you know everything, and he usually skips many steps in doing exmple problems. His explaination and notation are very messy and unclear. He assigns 3 textbooks, and say they are all not good. You can hardly get practice problems, so if you are not a master of mathematic optimization, do not take this course."
Michael Carr,M,3/19/19,Emory University,3,MATH211,1,1,5,1,awful,No,B,"['Tough grader', 'Test heavy', 'Lots of homework']",0,0.75,9,The most difficult math class I've ever take.
Michael Carr,M,3/18/19,Emory University,3,MATH211,1,1,5,1,awful,No,N/A,"['Lecture heavy', ""Skip class? You won't pass."", 'Tough grader']",-0.15,0.65,9,His tests are difficult and he intentionally reduces your grade to curve to a B-. Very unhelpful nad discouraging
Michael Carr,M,1/7/19,Emory University,3,MATH211,5,5,4,5,awesome,Yes,A,"['Lots of homework', 'Gives good feedback', 'Hilarious']",0.47,0.48,9,He is one of the best math teachers I've had. It is a hard course but the in-class activities and homework that he gives out help a lot and his lectures are good.
Michael Carr,M,12/16/18,Emory University,3,MATH211,1,1,5,1,awful,No,INC,"['Lots of homework', 'Tough grader', 'Graded by few things']",-0.1,0.64,9,"Constant assignments, up to 3 per week. Exams are not representative of what is taught in class. He's rude and responds horribly to criticism. Avoid at all costs. Proudly tells the class at the start that there will be an equal number of A's and D's."
Michael Carr,M,12/8/18,Emory University,3,MATH211,2,2,5,2,poor,No,N/A,"['Test heavy', 'Tough grader', ""Skip class? You won't pass.""]",0.02,0.61,9,"I would say that if you are a hard worker, this class is perfect for you, but not even that covers how much work you have to do in the class to MAYBE get a B-. If you have any hesitation in math, do not take this professor. His lectures and exams are made to only students who naturally understand useless math concepts. Not fair exams or grading."
Michael Carr,M,11/12/18,Emory University,3,MATH211,2,2,4,2,poor,No,N/A,['Tough grader'],-0.18,0.74,9,"He grades so tough. It's even impossible to see partial credits. He tests on stuff that is not taught in class, conceptual questions. His class is easy but not the Homework or the exam. He curved grades to a B- or C+ according to him. Avoid this teacher."
Michael Carr,M,10/22/18,Emory University,3,MATH211,2,2,5,2,poor,No,N/A,"['Graded by few things', 'Test heavy', 'Tough grader']",0.5,0.5,9,"Hardest course ever. To get an A/A-, you need to be the top 10% in this class."
Michael Carr,M,7/14/18,Emory University,3,MATH211,2,2,5,2,poor,No,B,"[""Skip class? You won't pass."", 'Tough grader']",-0.11,0.27,9,"I've never had a problem with any math class in my life until this professor. Tests were way harder than HW, with material he never taught. I got an A in linear algebra and put in half the work that I did for this class (read the chapters, did every practice question). He literally told us he'd scale down the class to a B average. Definitely avoid!"
Michael Carr,M,4/12/17,Emory University,3,MATH212,4,4,2,4,good,Yes,A,"['Gives good feedback', 'Amazing lectures', 'Inspirational']",0.36,0.95,9,Incredibly nice and prides in participation. He grades fairly on the core concepts and is apt to scale up! Do your homework though and don't be afraid to ask questions.
Bree Ettinger,F,11/15/17,Emory University,3,MATH361,1,1,3,1,awful,No,N/A,['Tough grader'],0.15,0.54,17,The course itself is not hard but here goes the toughest grader ever.
Bree Ettinger,F,11/14/17,Emory University,3,MATH361,1,1,5,1,awful,No,N/A,"['Lecture heavy', 'Tough grader', 'Graded by few things']",-0.08,0.71,17,Avoid at all costs. Screechy voice and likes to write in light colored ink that is difficult to see. A ridiculously high number of spelling and arithmetic errors for someone with a PhD. Problem grading criteria unclear. Read the lectures a hundred times and do all the homework and worksheet problems; you'll still do poorly on the exams and in class
Bree Ettinger,F,8/24/17,Emory University,3,MATH362,5,5,2,5,awesome,Yes,B+,"['Amazing lectures', 'Accessible outside class', 'Caring']",0.51,0.42,17,"Dr. Ettinger is one of the best profs I've ever had. She's very lientent in grading; tests are not about ""the correct"" answer, but correct math. She gives lots of opportunities for grade improvement. She's a great lectuter (who just wants her students to learn some math) and super caring and always has time for students who are respectuful and try."
Bree Ettinger,F,6/22/17,Emory University,3,MATH361,1,1,3,1,awful,No,N/A,"['Tough grader', 'Lecture heavy']",-0.14,0.7,17,Ridiculous! The harshest grader ever. You can arrive at the right answer and she will still take points off. I worked so hard for this class only to get at least two grades lower than what I should have gotten.
Bree Ettinger,F,5/26/17,Emory University,3,MATH362,5,5,5,5,awesome,No,B,"['Test heavy', 'Tough grader']",-0.3,0.9,17,She is so random on the quiz and especially the final!!!  I was 96% before the final but got to 86% after the test. Literally a drop from A to B and she never curves. Worst professor ever!
Bree Ettinger,F,5/9/17,Emory University,3,MATH362,1,1,5,1,awful,No,A-,['Test heavy'],0,0,17,She does not respect students' effort.
Bree Ettinger,F,3/27/17,Emory University,3,QTM120,2,2,3,2,poor,No,A,[],0.08,0.46,17,Not a great instructor. Her lectures are just her copying exactly what she has on her paper onto the board and half the time she doesn't even copy down the material correctly. She makes too many arithmetic errors for someone who has a PhD in math and literally doesn't know how to do the example problems. Tests and quizzes are easy though.
Bree Ettinger,F,3/22/17,Emory University,3,MATH361,1,1,3,1,awful,No,N/A,['Lecture heavy'],-0.61,0.8,17,"Seriously? She can be an instructor? She doesn't care about you and she is not responsible at all. Do whatever you can to avoid her... but you can't because she teaches courses that are required in lots of majors. BUT, she is just awful. Worst lecturer in Math department."
Bree Ettinger,F,3/5/17,Emory University,3,MATH362,1,1,5,1,awful,No,N/A,"['Tough grader', 'Get ready to read', 'Lots of homework']",0.1,0.46,17,"In short, She is Smart, but cannot teach. She doesn't understand why Students don't understand her lecture. She writings on an Ipad extremely fast. And she expects students to understand right way. Also, she only has Graders, not TAs. No outside help. Students who get As are actually who knew the material before taking her class. ie) Int. Students"
Bree Ettinger,F,1/18/17,Emory University,3,QTM120,1,1,1,1,awful,No,A-,['Lecture heavy'],0.15,0.44,17,"She seems like the type of teacher who would cry during class if she taught rowdy middle schoolers. She pretty much just reads you the textbook for 75 minutes while writing on the board. Not a hard class, but if you don't like listening to a robot tell you definitions twice a week don't go. Just show up to lab."
Bree Ettinger,F,1/6/17,Emory University,3,MATH361,4,4,3,4,good,Yes,A,"['Clear grading criteria', 'Caring', 'Lecture heavy']",0.26,0.63,17,"Not sure why everyone is complaining about her. She taught well, gave fair homework and tests, and had plenty of office hours. I certainly wish she went faster in some parts, but overall it was a great class. Got a lot out of it. Go to class (even if it is at 8:30), take decent notes, and have a decent study group."
Bree Ettinger,F,12/21/16,Emory University,3,MATH361,1,1,5,1,awful,No,A-,['Tough grader'],-0.05,0.5,17,"She is THE WORST professor I have ever taken. I spent at least 10-15 hours every week studying, and I still did not get the grade I wanted. VERY UNREASONABLE GRADING SCHEME--your final is worth 40% of your grade, and she makes it difficult!! And she is very unapproachable if you have questions. She is not at all looking out for your best interests."
Bree Ettinger,F,12/21/16,Emory University,3,MATH361,1,1,5,1,awful,No,N/A,"['Graded by few things', 'Tough grader']",-0.09,0.45,17,Very unapproachable. Does little to help students and gives really really hard tests. AVOID
Bree Ettinger,F,12/11/16,Emory University,3,MATH361,5,5,4,5,awesome,Yes,A-,"['Accessible outside class', ""Skip class? You won't pass."", 'Clear grading criteria']",0.23,0.63,17,"Probably my favorite professor at Emory. I had never gone to office hours before I had her, but I went to them every week for this class. It's a tough class and you really have to take good notes in lecture, but she explains things very clearly and is receptive to questions"
Bree Ettinger,F,11/10/16,Emory University,3,MATH361,1,1,4,1,awful,No,N/A,"['Tough grader', 'Lecture heavy']",-0.63,0.73,17,"One of the worst professors ever had at Emory. Quite unfriendly, unapproachable and seems not to care about her students. Test questions are so random that you might not do well even after reviewing every piece of your notes and textbook. Seriously, I am so confused about why Emory hired a professor like this."
Bree Ettinger,F,10/26/16,Emory University,3,MATH361,1,1,1,1,awful,No,A+,['Tough grader'],-0.43,0.61,17,"Absolutely terrible as she just gives random stuff during the test. Even if she upload a practice test, which is full of random stuff you've never seen before, you can still find random stuff during the test. Effort paid is not proportional to the credit you get."
Bree Ettinger,F,3/21/16,Emory University,3,MATH315,4,4,2,4,good,Yes,N/A,['Gives good feedback'],0.16,0.51,17,"I had Dr. Ettinger for 2 of my classes. Lectures can be a little dull, but in general she explains most concepts/examples and answers questions clearly. I have gone to her office hours multiple times with questions, and she has taken time to make sure she answers them effectively. Don't expect her to help you in the 15min between classes, though."
Manuela Manetta,F,5/1/19,Emory University,3,MATH351,5,5,2,5,awesome,Yes,N/A,"['Caring', 'Inspirational', 'Amazing lectures']",1,0.3,11,She is the best!!!!!!!
Manuela Manetta,F,1/23/18,Emory University,3,MATH212,5,5,4,5,awesome,Yes,A,"['Participation matters', 'Accessible outside class', 'Caring']",0.49,0.47,11,"She is the sweetest!!! Her lectures are interactive and fun. Attend to classes, do the practices and homework, and you will be fine. Best (and cutest) professor in the Math department. Love her so much:)"
Manuela Manetta,F,1/17/18,Emory University,3,MATH212,3,3,3,3,average,Yes,A+,['Graded by few things'],0.17,0.55,11,"She focuses on a ton of proofs in class (which is great) but ultimately leaves you unable to do the actual problems in the homework or on quizzes and exams. She works well with her students though, so as long as you put in effort outside of class and go to office hours, you should be fine. Easy class for people who pick up math easily"
